"video_name","location","pl_start","start_date_time","pl_end","end_date_time","duration"
"অধ্যায় ০৪ - বীজগণিতীয় রাশির গুণ ও ভাগ - (৪.১) [Class 7]","../G7/অধ্যায় ০৪ - বীজগণিতীয় রাশির গুণ ও ভাগ - (৪.১) [Class 7].mp4","0","7/16/2023, 12:40:16 PM","1.45","7/16/2023, 12:40:18 PM","0.02"
